14100782,215.741,53.4186,0.750785,538
14100763,215.857,53.4022,0.793468,100065
14100762,215.867,53.4299,0.648797,609
14100648,215.27,53.3292,0.863328,892
14100646,215.271,53.3288,0.866173,892
14100642,215.339,53.3606,0.740916,100069
14100631,215.338,53.3339,1.32403,100070
14100616,215.42,53.3299,0.979524,100071
14100615,215.419,53.3297,0.428443,100072
14100612,215.377,53.3378,0.717607,516
14100610,215.377,53.3371,0.718167,516
14100607,215.44,53.3488,1.16357,100075
14100606,215.439,53.3486,0.266573,100076
14100604,215.418,53.3794,0.614799,190
14100603,215.418,53.3788,0.431436,100078
14100599,215.379,53.342,1.26069,100079
14100596,215.394,53.3699,0.738905,100080
14100594,215.444,53.3757,0.698965,100081
14100590,215.452,53.3757,1.24065,100082
14100582,215.443,53.3781,1.2389,100083
14100581,215.389,53.3684,0.73176,477
14100580,215.39,53.368,0.730655,477
14100572,215.534,53.3289,1.03636,100086
14100566,215.499,53.3421,0.700557,100087
14100561,215.461,53.3781,1.22505,100088
14100551,215.562,53.3317,0.962891,100089
14100545,215.561,53.3762,1.224,856
14100544,215.56,53.3759,1.22555,856
14100541,215.645,53.3546,0.883924,100092
14100537,215.555,53.3287,0.387575,489
14100534,215.632,53.3608,1.30839,100094
14100531,215.612,53.3692,1.00442,494
14100530,215.611,53.3691,1.00328,494
14100508,215.795,53.3356,1.08561,100097
14100507,215.796,53.3352,0.468458,996
14100506,215.823,53.3598,0.530479,100099
14100500,215.801,53.3519,0.824491,1046
14100499,215.802,53.3515,0.823305,1046
14100491,215.773,53.3723,0.614513,628
14100380,215.254,53.3097,1.16006,100103
14100379,215.255,53.3095,1.36466,100104
14100364,215.269,53.3221,1.25078,1000
14100362,215.279,53.2948,1.08618,812
14100361,215.279,53.2945,1.08622,812
14100353,215.275,53.3207,0.350288,759
14100344,215.372,53.2709,0.408126,100109
14100342,215.362,53.2723,0.827535,100110
14100339,215.446,53.3039,0.765419,100111
14100337,215.396,53.3185,0.573145,100112
14100336,215.392,53.3229,1.21415,100113
14100335,215.393,53.3225,0.765817,100114
14100329,215.429,53.2957,0.678109,307
14100316,215.365,53.3186,1.18482,887
14100311,215.455,53.2815,1.2913,100117
14100307,215.454,53.2996,0.523863,100118
14100295,215.546,53.3077,0.612084,100119
14100289,215.582,53.2741,0.662275,100120
14100284,215.555,53.296,0.196375,100121
14100282,215.638,53.309,1.13383,100122
14100271,215.645,53.2863,1.00202,100123
14100269,215.685,53.2846,0.808281,1082
14100268,215.685,53.2843,0.686491,797
14100255,215.658,53.2965,1.0143,100126
14100253,215.705,53.3059,0.243235,100127
14100108,215.493,53.2625,0.635613,100128
14100104,215.474,53.2646,0.669146,100129
14100103,215.473,53.2636,0.58705,100130
14044235,215.733,53.6712,1.03454,100131
14044225,215.729,53.6761,0.593136,100132
14044212,215.737,53.6875,0.199094,100133
14043967,215.821,53.6702,0.554562,1068
14043966,215.8,53.6703,0.804754,100135
14043964,215.783,53.6719,1.03542,100136
14043949,215.757,53.6789,1.03902,1154
14043911,215.788,53.6785,0.976181,100138
14043893,215.753,53.6715,1.04279,1154
14043886,215.811,53.6734,0.805457,100140
14043884,215.773,53.6702,0.712194,100141
14043861,215.767,53.6896,1.25524,100142
14043539,215.847,53.6803,0.794067,100143
14040532,215.645,53.6175,1.00988,100144
14040109,215.671,53.6164,0.472429,1038
14040107,215.706,53.6203,0.408733,100146
14040096,215.656,53.6279,1.1245,100147
14040086,215.727,53.6388,0.687757,100148
14040085,215.731,53.6398,0.387055,100149
14040081,215.701,53.6422,0.806176,100150
14040075,215.676,53.6475,1.30957,100151
14040073,215.714,53.6489,0.722524,100152
14040044,215.681,53.6144,0.981384,100153
14040040,215.74,53.6189,0.5783,100154
14040006,215.691,53.6547,1.31475,100155
14039996,215.666,53.6255,1.01195,1134
14039990,215.709,53.6287,0.281757,100157
14039988,215.733,53.631,0.963889,100158
14039983,215.733,53.6371,0.593765,100159
14039982,215.674,53.6372,0.767453,100160
14039978,215.668,53.6397,0.149093,100161
14039955,215.717,53.663,0.569751,100162
14039945,215.727,53.62,0.642292,1031
14039937,215.661,53.6396,0.387651,100164
14039936,215.704,53.6418,1.19924,100165
14039913,215.703,53.667,0.192286,100166
14039904,215.663,53.6128,0.562395,100167
14039902,215.735,53.6141,0.643396,1031
14039891,215.722,53.6183,0.758558,100169
14039805,215.713,53.6512,0.562638,100170
14039730,215.666,53.6285,1.01048,1134
14039696,215.688,53.6252,0.906358,100172
14039678,215.695,53.6169,0.385867,301
14039651,215.789,53.6124,1.13261,965
14039650,215.839,53.6133,0.353432,47
14039648,215.787,53.6145,1.13145,965
14039640,215.826,53.6231,0.412087,1135
14039635,215.797,53.6283,0.520189,100178
14039634,215.835,53.6296,0.355415,47
14039633,215.826,53.6303,0.518539,100180
14039630,215.769,53.6334,0.579752,248
14039629,215.818,53.6334,0.194404,100182
14039627,215.838,53.6356,0.964293,100183
14039625,215.788,53.637,0.356184,100184
14039622,215.803,53.638,0.761323,1130
14039621,215.821,53.6387,0.29155,100186
14039617,215.832,53.6402,0.411138,1135
14039615,215.756,53.6426,0.49611,100188
14039613,215.82,53.6448,0.41015,1135
14039611,215.764,53.6466,0.468815,100190
14039609,215.776,53.6471,0.62047,100191
14039605,215.829,53.6523,0.531877,100192
14039604,215.771,53.6527,0.60298,100193
14039598,215.82,53.6573,0.133558,100194
14039597,215.784,53.6586,1.07156,100195
14039596,215.827,53.6593,0.472522,100196
14039594,215.804,53.661,0.642999,100197
14039593,215.752,53.6617,0.457398,100198
14039592,215.814,53.6623,0.090156,100199
14039591,215.789,53.6625,0.891959,100200
14039589,215.809,53.6637,0.879053,100201
14039585,215.798,53.6665,0.470788,100202
14039581,215.814,53.6139,0.411971,100203
14039576,215.763,53.6211,1.12105,100204
14039575,215.774,53.6245,1.04294,100205
14039573,215.764,53.6263,0.521991,100206
14039571,215.773,53.6294,1.06598,100207
14039570,215.791,53.633,0.829437,100208
14039569,215.782,53.6338,0.709827,100209
14039568,215.758,53.6348,1.067,100210
14039562,215.783,53.6519,1.20007,100211
14039559,215.774,53.6558,0.387005,100212
14039555,215.83,53.6604,0.435775,100213
14039551,215.824,53.6684,1.06882,100214
14039549,215.761,53.6295,1.11986,100215
14039546,215.763,53.6606,1.071,100216
14039545,215.828,53.6645,0.554818,1068
14039543,215.809,53.6691,1.2001,100218
14039539,215.819,53.6145,0.907793,100219
14039531,215.786,53.6251,0.470391,100220
14039526,215.821,53.6276,1.12714,100221
14039521,215.768,53.6366,0.580135,248
14039520,215.781,53.637,1.12701,100223
14039504,215.775,53.6608,0.884854,100224
14039503,215.757,53.6621,0.255054,100225
14039502,215.806,53.6637,0.633155,100226
14039483,215.838,53.6378,0.774509,100227
14039481,215.808,53.6411,0.757922,1130
14039466,215.778,53.6654,0.67603,100229
14039461,215.79,53.6303,1.12181,100230
14039438,215.83,53.6185,0.405873,100231
14039423,215.825,53.6292,0.353646,1129
14039422,215.803,53.6292,0.254409,100233
14039407,215.751,53.6421,0.579148,100234
14039390,215.819,53.6511,1.26233,100235
14039381,215.775,53.6675,1.07183,100236
14039377,215.828,53.6148,0.603236,157
14039374,215.812,53.6236,1.13366,100238
14039366,215.812,53.6355,0.354276,1129
14039304,215.799,53.652,0.830899,100240
14039296,215.826,53.668,0.952997,100241
14039289,215.813,53.6354,1.20019,100242
14039272,215.777,53.6662,0.992262,100243
14039267,215.792,53.6192,0.888373,100244
14039253,215.789,53.6272,0.636398,100245
14039230,215.755,53.6504,0.387298,100246
14039207,215.878,53.6153,0.72686,100247
14039201,215.904,53.62,0.265557,100248
14039198,215.866,53.622,0.354241,114
14039196,215.853,53.6237,0.726333,100250
14039194,215.873,53.6254,0.512432,100251
14039190,215.879,53.6267,0.35726,114
14039183,215.907,53.6318,0.974984,100253
14039181,215.877,53.6335,0.562679,100254
14039172,215.848,53.6408,0.357502,114
14039170,215.853,53.6432,0.652005,100256
14039165,215.844,53.6464,0.255808,100257
14039161,215.87,53.6507,0.77501,100258
14039153,215.847,53.6572,0.194377,100259
14039135,215.89,53.6143,1.23379,100260
14039133,215.884,53.617,0.969802,100261
14039132,215.937,53.6186,0.708816,100262
14039131,215.842,53.6196,1.3701,100263
14039129,215.903,53.625,1.20221,100264
14039128,215.876,53.6295,0.632837,100265
14039126,215.871,53.6353,0.354555,114
14039124,215.861,53.6402,0.794966,100267
14039115,215.848,53.6508,0.601599,100268
14039106,215.886,53.6132,0.633534,100269
14039102,215.868,53.6162,0.911642,100270
14039099,215.908,53.6216,1.13452,100271
14039092,215.903,53.6235,0.886282,100272
14039091,215.891,53.6239,0.271182,100273
14039082,215.864,53.635,0.242396,100274
14039079,215.886,53.6376,0.410327,100275
14039056,215.866,53.6531,0.633449,100276
14039053,215.851,53.6562,0.526655,100277
14039045,215.846,53.6607,0.819777,100278
14039030,215.855,53.6329,0.412327,100279
14038996,215.871,53.6162,1.07732,100280
14038936,215.89,53.6202,0.714162,100281
14038935,215.904,53.6215,0.554357,1139
14038842,215.876,53.6305,0.855997,100283
14038834,215.862,53.6432,0.64208,100284
14038797,215.903,53.6211,0.555336,1139
14035211,215.639,53.5588,0.164997,100286
14035204,215.609,53.5632,0.691188,100287
14035196,215.563,53.5696,0.413245,100288
14035190,215.607,53.5741,0.757631,100289
14035188,215.587,53.5752,0.75549,100290
14035181,215.607,53.5831,0.486136,100291
14035180,215.612,53.5839,0.479197,100292
14035179,215.593,53.5846,0.41515,100293
14035171,215.622,53.59,0.892658,100294
14035145,215.618,53.5961,0.256059,100295
14035132,215.598,53.5584,0.582987,100296
14035131,215.646,53.5591,0.412571,100297
14035128,215.618,53.5619,0.757456,100298
14035098,215.603,53.5839,1.25364,100299
14035097,215.59,53.585,0.801337,100300
14035087,215.633,53.5965,0.768008,100301
14035078,215.627,53.6081,0.428137,100302
14035066,215.609,53.5722,1.10231,100303
14034988,215.623,53.5887,1.15689,100304
14034866,215.628,53.5669,1.30747,100305
14034837,215.619,53.5693,1.25348,100306
14034814,215.603,53.5547,0.442773,100307
14034801,215.599,53.558,0.966483,100308
14034796,215.606,53.5745,1.00441,100309
14034779,215.712,53.5582,0.752585,100310
14034774,215.723,53.5618,0.911725,100311
14034768,215.653,53.5686,0.536612,100312
14034767,215.725,53.5699,0.690626,100313
14034754,215.74,53.5791,0.588108,100314
14034752,215.723,53.5803,1.00258,100315
14034750,215.717,53.582,0.412924,100316
14034749,215.707,53.5839,0.759579,442
14034746,215.695,53.5843,0.485577,100318
14034744,215.668,53.5877,1.25036,100319
14034740,215.716,53.5924,0.588234,100320
14034737,215.699,53.5972,0.16686,100321
14034728,215.713,53.6048,0.386841,301
14034725,215.727,53.6064,0.579325,100323
14034724,215.734,53.6076,1.43072,100324
14034721,215.648,53.6109,0.740716,100325
14034720,215.73,53.6115,0.435794,100326
14034719,215.674,53.5545,0.235289,1110
14034717,215.743,53.5562,0.740633,100328
14034713,215.715,53.5667,0.44443,100329
14034710,215.736,53.573,0.57595,100330
14034709,215.714,53.5758,0.906691,100331
14034703,215.685,53.5865,0.985699,100332
14034701,215.738,53.5896,0.192094,20
14034700,215.672,53.5919,1.33837,100334
14034695,215.726,53.6023,0.485422,100335
14034693,215.673,53.6099,0.472723,1038
14034692,215.686,53.5642,1.19767,100337
14034680,215.655,53.5922,1.00344,100338
14034676,215.686,53.5561,0.583364,100339
14034669,215.713,53.5632,0.971522,100340
14034667,215.725,53.5638,1.04168,100341
14034665,215.674,53.5655,0.23461,1110
14034659,215.701,53.5721,0.374233,100343
14034653,215.686,53.5801,0.256692,100344
14034649,215.727,53.5846,0.907201,100345
14034633,215.696,53.5975,0.758598,100346
14034631,215.734,53.6014,1.38023,100347
14034624,215.663,53.5573,1.30502,100348
14034611,215.686,53.5893,0.4722,100349
14034607,215.656,53.595,0.804727,100350
14034601,215.657,53.6055,1.2545,100351
14034599,215.674,53.6074,0.97231,100352
14034598,215.692,53.6082,0.387263,301
14034595,215.684,53.6093,0.854151,100354
14034594,215.734,53.6104,0.852926,100355
14034591,215.652,53.5573,1.00361,100356
14034562,215.653,53.5638,0.767555,100357
14034548,215.663,53.5798,0.421535,100358
14034536,215.685,53.588,1.28513,100359
14034533,215.713,53.5915,1.1966,100360
14034527,215.724,53.5952,0.767784,100361
14034520,215.704,53.5989,0.579548,100362
14034517,215.74,53.6007,0.281602,100363
14034513,215.696,53.6041,1.25317,100364
14034498,215.74,53.5637,0.192001,20
14034497,215.655,53.5639,0.485497,100366
14034492,215.694,53.571,1.248,100367
14034490,215.657,53.5763,0.742378,100368
14034487,215.715,53.5809,0.943038,100369
14034483,215.733,53.5871,0.191728,20
14034468,215.693,53.6098,0.047678,100371
14034455,215.716,53.5604,1.3074,100372
14034444,215.735,53.5724,1.01513,100373
14034441,215.74,53.5783,0.893484,100374
14034429,215.71,53.5967,1.12599,100375
14034389,215.741,53.5976,0.187858,20
14034370,215.74,53.6013,0.414189,100377
14034346,215.704,53.589,0.758742,442
14034343,215.699,53.5589,0.471177,119
14034334,215.832,53.5553,0.94768,100380
14034333,215.806,53.5565,0.775969,330
14034326,215.8,53.573,0.898504,100382
14034320,215.763,53.5796,0.761044,100383
14034319,215.838,53.5819,0.913264,100384
14034317,215.828,53.5831,1.02929,1074
14034316,215.769,53.584,0.2046,100386
14034315,215.793,53.5847,0.562084,100387
14034314,215.837,53.5856,1.09844,100388
14034311,215.786,53.5876,0.776638,378
14034310,215.749,53.5877,0.771681,100390
14034307,215.77,53.5894,1.17496,100391
14034303,215.764,53.5911,1.11007,100392
14034297,215.779,53.5984,0.972787,100393
14034296,215.751,53.5997,1.19966,100394
14034295,215.766,53.6002,0.972932,600
14034292,215.824,53.6017,0.603044,157
14034291,215.802,53.6021,1.12033,568
14034288,215.749,53.6042,1.12156,100398
14034287,215.819,53.6044,0.95424,100399
14034285,215.826,53.6109,1.13356,100400
14034280,215.796,53.5596,0.412993,100401
14034272,215.804,53.594,0.817538,100402
14034267,215.812,53.6024,0.602874,157
14034265,215.824,53.6052,0.603361,157
14034263,215.814,53.607,0.794272,100405
14034261,215.833,53.6114,0.579953,100406
14034244,215.756,53.5667,0.385496,100407
14034243,215.745,53.5673,0.252708,897
14034235,215.767,53.5753,1.12799,100409
14034230,215.749,53.5808,0.893962,100410
14034227,215.797,53.5851,1.13138,100411
14034226,215.771,53.5858,0.774467,100412
14034225,215.8,53.587,1.03048,100413
14034224,215.778,53.5875,0.525993,100414
14034223,215.792,53.5888,0.774917,378
14034220,215.808,53.5922,0.77859,533
14034219,215.812,53.5929,0.775906,533
14034218,215.839,53.5938,0.968232,100418
14034215,215.749,53.595,0.38612,146
14034206,215.759,53.6048,1.00303,100420
14034205,215.805,53.6076,0.720819,100421
14034197,215.747,53.5626,0.916976,100422
14034187,215.77,53.5775,0.57587,100423
14034185,215.766,53.5852,0.322567,100424
14034181,215.832,53.6004,0.355268,47
14034167,215.753,53.5933,0.387103,146
14034159,215.806,53.5581,0.775585,330
14034152,215.746,53.5654,0.252897,897
14034135,215.819,53.5839,1.25652,100429
14034121,215.758,53.5962,0.917072,100430
14034120,215.82,53.5963,0.640876,100431
14034103,215.758,53.6114,1.17558,100432
14034101,215.837,53.5545,0.525672,100433
14034087,215.743,53.5774,1.13665,100434
14034084,215.771,53.5801,1.22432,100435
14034080,215.83,53.5844,1.02978,1074
14034069,215.793,53.6046,0.974256,100437
14034068,215.789,53.6051,0.106491,100438
14034064,215.803,53.6086,1.03507,100439
14034050,215.8,53.6013,0.974999,100440
14034009,215.761,53.606,0.973705,600
14033927,215.802,53.6016,1.1208,568
14033867,215.86,53.557,0.271241,100443
14033866,215.852,53.5598,0.136852,100444
14033865,215.874,53.5616,0.355423,100445
14033864,215.848,53.564,0.726041,100446
14033861,215.89,53.5666,1.06907,100447
14033860,215.896,53.5668,0.768164,100448
14033859,215.931,53.5683,0.577336,100449
14033858,215.917,53.5687,0.615291,100450
14033854,215.869,53.5704,0.743974,100451
14033852,215.851,53.5723,1.0102,815
14033848,215.853,53.5761,0.256529,34
14033847,215.869,53.5766,0.579247,100454
14033841,215.852,53.5797,0.759271,639
14033840,215.856,53.5804,0.760609,639
14033835,215.916,53.5831,0.402117,999
14033834,215.925,53.5836,0.71173,100458
14033833,215.845,53.585,1.24176,100459
14033832,215.884,53.5856,0.5696,100460
14033831,215.934,53.5862,0.63643,232
14033830,215.862,53.5864,0.061172,1163
14033829,215.851,53.5865,0.758719,639
14033827,215.911,53.588,0.388389,165
14033822,215.881,53.5921,0.711318,100465
14033820,215.894,53.5931,0.199288,559
14033814,215.927,53.6004,0.191068,1113
14033811,215.912,53.6014,0.47268,100468
14033810,215.854,53.6016,0.579903,100469
14033809,215.873,53.6047,0.759776,100470
14033808,215.91,53.6048,0.384887,100471
14033807,215.899,53.6057,1.01297,100472
14033806,215.848,53.6057,0.405938,100473
14033805,215.889,53.6059,0.354042,100474
14033803,215.916,53.6072,0.512228,100475
14033798,215.901,53.5552,0.193577,100476
14033797,215.891,53.5575,0.407107,100477
14033792,215.911,53.5681,0.405856,999
14033789,215.889,53.5719,0.974917,455
14033788,215.886,53.5746,0.256865,100480
14033787,215.858,53.5748,1.00891,815
14033783,215.89,53.5814,0.911612,100482
14033780,215.867,53.5866,0.3885,351
14033776,215.845,53.5902,0.256443,34
14033774,215.858,53.5936,0.650561,100485
14033772,215.87,53.5958,0.710375,100486
14033767,215.866,53.6049,0.193801,100487
14033766,215.883,53.6054,0.603449,100488
14033765,215.921,53.606,0.047505,100489
14033762,215.85,53.6092,0.354506,47
14033761,215.899,53.6107,0.975834,100491
14033755,215.925,53.5544,0.354938,44
14033752,215.853,53.5564,0.729759,100493
14033751,215.871,53.5568,0.576851,339
14033746,215.886,53.5594,1.42026,100495
14033745,215.861,53.5596,0.576544,339
14033744,215.848,53.5604,0.422233,100497
14033741,215.937,53.5632,0.769746,100498
14033733,215.916,53.572,0.470134,100499
14033731,215.892,53.5746,1.06724,100500
14033724,215.872,53.5839,0.351053,100501
14033722,215.857,53.5877,0.387809,351
14033718,215.917,53.5904,1.01102,100503
14033705,215.934,53.6029,0.713049,100504
14033696,215.906,53.6102,0.354908,100505
14033693,215.858,53.559,0.351153,100506
14033675,215.85,53.5929,1.09817,100507
14033673,215.858,53.5961,1.31013,100508
14033669,215.871,53.5989,0.385654,351
14033661,215.934,53.6102,0.410578,100510
14033660,215.931,53.6105,1.09976,100511
14033655,215.934,53.5934,0.387683,165
14033647,215.921,53.555,0.387842,100513
14033631,215.882,53.5685,0.637092,100514
14033615,215.905,53.5796,0.768914,100515
14033606,215.915,53.5847,1.00418,100516
14033605,215.851,53.5851,0.913158,100517
14033604,215.931,53.5851,0.636235,232
14033589,215.895,53.5911,0.602505,100519
14033580,215.873,53.5963,1.12328,100520
14033579,215.849,53.5987,0.907742,100521
14033551,215.841,53.6096,0.256237,34
14033536,215.879,53.5702,0.579757,100523
14033513,215.894,53.5989,0.51225,100524
14033512,215.919,53.5993,0.961766,100525
14033508,215.86,53.6042,0.670881,100526
14033497,215.934,53.5741,0.350939,44
14033493,215.896,53.5878,0.933562,100528
14033488,215.862,53.6083,1.13673,100529
14033484,215.919,53.5569,0.791642,100530
14033475,215.935,53.5727,0.385793,165
14033471,215.877,53.5764,0.680992,100532
14033463,215.86,53.5867,0.690665,100533
14033459,215.93,53.5905,0.38781,165
14033456,215.87,53.5969,0.770168,100535
14033447,215.865,53.6053,0.788701,100536
14033432,215.885,53.5738,0.973928,455
14033427,215.918,53.5786,0.3514,100538
14033409,215.892,53.5771,0.47272,100539
14033370,215.896,53.5939,0.198342,559
14033358,215.923,53.5548,0.615484,100541
14033339,215.967,53.5615,1.21034,100542
14033330,215.959,53.568,0.408186,100543
14033325,215.977,53.5709,0.690978,867
14033324,216.011,53.5727,0.602199,100545
14033319,215.952,53.5784,0.351125,44
14033308,215.978,53.5843,0.986127,100547
14033299,215.981,53.5903,0.388667,100548
14033297,215.952,53.5916,0.387446,165
14033295,215.964,53.5932,0.350841,100550
14033292,215.948,53.5968,0.512027,100551
14033289,215.963,53.5992,0.636755,100552
14033288,215.949,53.6007,0.517278,100553
14033286,215.942,53.6016,0.413619,100554
14033283,215.991,53.6038,1.3117,100555
14033277,215.941,53.6079,0.191487,1113
14033270,216.023,53.5559,0.637069,100557
14033268,216.007,53.5585,0.205012,100558
14033266,216.026,53.5607,1.13432,100559
14033265,215.987,53.5616,0.568663,100560
14033264,216.01,53.562,0.824649,722
14033262,216.003,53.5675,0.787038,100562
14033261,215.986,53.5698,0.407976,100563
14033260,215.973,53.5714,0.577361,100564
14033258,215.996,53.5748,1.17106,100565
14033257,215.962,53.5749,1.13052,100566
14033256,216.004,53.5779,0.16687,100567
14033238,215.974,53.5585,0.694789,867
14033237,215.945,53.5634,0.633803,100569
14033226,216.012,53.5564,0.824572,722
14033207,215.952,53.5749,0.783377,100571
14033206,215.966,53.5754,0.279246,100572
14033195,215.983,53.5813,0.82501,100573
14033192,215.947,53.5831,0.751785,100574
14033189,215.955,53.5859,0.711429,100575
14033187,215.948,53.5867,1.04224,100576
14033165,216.002,53.5542,0.200058,27
14033162,215.938,53.5563,0.35494,44
14033152,215.973,53.5741,0.384956,100579
14033135,215.969,53.6072,0.972515,100580
14033107,215.948,53.5713,0.285801,100581
14033103,215.997,53.5796,0.985631,100582
14033097,215.974,53.5811,0.914054,100583
14033047,216.017,53.5603,0.569425,1111
14033041,215.98,53.5716,0.32671,100585
14032996,216.021,53.5598,0.56969,1111
14032987,215.943,53.5673,0.33935,100587
14032980,215.961,53.5712,0.986071,100588
14032943,215.965,53.5621,0.52206,100589
14032938,216.006,53.5774,0.386551,100590
14032932,215.957,53.5855,0.387143,100591
14032915,216.001,53.5679,0.973638,100592
14032877,215.99,53.5838,0.690634,100593
14032856,216.01,53.5761,0.536516,100594
14032768,216.044,53.5633,0.200331,100595
14032729,216.052,53.5614,1.0114,100596
14032650,216.037,53.5621,0.78466,100597
14032637,216.051,53.5697,0.29686,100598
14029829,215.528,53.4992,1.00242,100599
14029818,215.541,53.5387,0.676396,100600
14029778,215.548,53.5284,1.26426,1097
14029747,215.546,53.5211,1.22348,100602
14029746,215.548,53.525,1.26639,1097
14029582,215.543,53.5037,0.511475,100604
14029473,215.59,53.4984,0.677575,100605
14029471,215.612,53.5014,0.485442,238
14029465,215.622,53.5056,0.487623,238
14029464,215.621,53.509,0.086786,100608
14029462,215.558,53.5097,0.35056,536
14029457,215.62,53.5149,0.484881,238
14029452,215.635,53.5212,0.944955,100611
14029443,215.635,53.5272,0.534387,100612
14029441,215.568,53.5297,0.72261,100613
14029438,215.64,53.5313,0.26517,100614
14029432,215.583,53.5372,0.499315,100615
14029429,215.574,53.5411,0.758627,886
14029428,215.611,53.542,0.534439,1079
14029427,215.645,53.5421,0.038892,100618
14029424,215.574,53.5463,0.676328,100619
14029422,215.597,53.5489,0.571303,100620
14029417,215.644,53.5055,0.435926,920
14029410,215.605,53.5152,0.579433,100622
14029408,215.614,53.5164,0.485173,238
14029403,215.623,53.5327,0.470368,100624
14029402,215.613,53.5332,0.6491,100625
14029385,215.605,53.5518,0.574626,100626
14029384,215.58,53.5522,0.614504,1144
14029379,215.62,53.537,0.96791,100628
14029372,215.598,53.4988,0.804139,100629
14029358,215.551,53.5135,0.802589,100630
14029336,215.612,53.5403,0.534249,1079
14029323,215.629,53.5495,0.693016,100632
14029315,215.606,53.5002,0.484813,100633
14029312,215.597,53.5041,0.430983,100634
14029305,215.578,53.5239,0.971827,100635
14029290,215.575,53.5526,1.2423,100636
14029285,215.616,53.5251,0.660105,100637
14029284,215.623,53.5356,0.062433,100638
14029282,215.573,53.5484,0.613164,1144
14029236,215.577,53.5294,0.761186,647
14029227,215.609,53.5355,0.853308,100641
14029219,215.599,53.5466,0.275981,100642
14029192,215.591,53.5259,1.2859,100643
14029191,215.63,53.5279,0.614657,100644
14029176,215.579,53.5282,0.76103,647
14029175,215.621,53.5457,1.24333,100646
14029166,215.584,53.5035,0.918924,100647
14029153,215.597,53.5187,0.743207,100648
14029128,215.624,53.5499,0.759941,100649
14029091,215.562,53.5529,1.33963,100650
14029067,215.573,53.5416,0.758488,886
14029052,215.61,53.5426,0.971758,100652
14029050,215.623,53.55,1.35757,100653
14029030,215.742,53.4972,0.355415,24
14029028,215.665,53.4977,0.649056,100655
14029025,215.734,53.5007,0.355077,24
14029022,215.715,53.5026,0.235157,287
14029020,215.742,53.5039,0.351251,24
14029019,215.683,53.5051,0.456818,385
14029018,215.73,53.5062,0.827883,100660
14029017,215.722,53.5071,0.235081,287
14029014,215.682,53.515,0.456938,385
14029009,215.73,53.519,0.677899,100663
14029008,215.674,53.5206,0.778947,100664
14029001,215.699,53.5268,0.642058,100665
14028999,215.664,53.5285,0.513558,100666
14028996,215.658,53.532,1.11614,100667
14028992,215.68,53.5339,0.339204,100668
14028991,215.724,53.5343,0.471981,77
14028988,215.687,53.5364,0.471781,119
14028987,215.721,53.5376,0.741562,154
14028983,215.662,53.5394,0.942609,100672
14028982,215.718,53.5397,0.741695,154
14028980,215.696,53.5422,0.470752,119
